@Target	Pos	demo.1_5	demo.1_6	demo.1_7	demo.1_8	demo.2_13	demo.2_19	demo.2_4	demo.2_5	
chr7H_part2	308310729	0	0	1	0	0	0	0	0	
chr7H_part2	308310730	0	0	1	0	0	0	0	0	
chr7H_part2	308310731	0	0	1	0	0	0	0	0	
chr7H_part2	308310732	0	0	1	0	0	0	0	0	
chr7H_part2	308310733	0	0	1	0	0	0	0	0	
chr7H_part2	308310734	0	0	1	0	0	0	0	0	
chr7H_part2	308317602	0	0	0	0	0	1	0	0	
chr7H_part2	308317700	0	0	0	0	1	0	0	0	
chr7H_part2	308317701	0	0	0	0	1	0	0	0	
chr7H_part2	308318580	0	1	0	0	0	0	0	0	
chr7H_part2	308318581	0	1	0	0	0	0	0	0	
chr7H_part2	308318582	0	1	0	0	0	0	0	0	
chr7H_part2	308318583	0	1	0	0	0	0	0	0	
chr7H_part2	308318584	0	1	0	0	0	0	0	0	
chr7H_part2	308318585	0	1	0	0	0	0	0	0	
chr7H_part2	308318586	0	1	0	0	0	0	0	0	
chr7H_part2	308318587	0	1	0	0	0	0	0	0	
chr7H_part2	308318588	0	1	0	0	0	0	0	0	
chr7H_part2	308318589	0	1	0	0	0	0	0	0	
chr7H_part2	308318590	0	1	0	0	0	0	0	0	
chr7H_part2	308318591	0	1	0	0	0	0	0	0	
chr7H_part2	308318592	0	1	0	0	0	0	0	0	
chr7H_part2	308318596	0	1	0	0	0	0	0	0	
chr7H_part2	308318597	0	1	0	0	0	0	0	0	
chr7H_part2	308318598	0	1	0	0	0	0	0	0	
chr7H_part2	308318602	0	0	1	0	0	0	0	0	
chr7H_part2	308318603	0	0	1	0	0	0	0	0	
chr7H_part2	308318604	0	0	1	0	0	0	0	0	
chr7H_part2	308318605	0	0	1	0	0	0	0	0	
chr7H_part2	308318606	0	0	1	0	0	0	0	0	
chr7H_part2	308318607	0	0	1	0	0	0	0	0	
chr7H_part2	308318608	0	0	1	0	0	0	0	0	
chr7H_part2	308318609	0	0	1	0	0	0	0	0	
chr7H_part2	308318610	0	0	1	0	0	0	0	0	
chr7H_part2	308318611	0	0	1	0	0	0	0	0	
chr7H_part2	308318612	0	0	1	0	0	0	0	0	
chr7H_part2	308318613	0	0	1	0	0	0	0	0	
chr7H_part2	308318614	0	0	1	0	0	0	0	0	
chr7H_part2	308318615	0	0	1	0	0	0	0	0	
chr7H_part2	308318616	0	0	1	0	0	0	0	0	
chr7H_part2	308318617	0	0	1	0	0	0	0	0	
chr7H_part2	308318618	0	0	1	0	0	0	0	0	
chr7H_part2	308318619	0	0	1	0	0	0	0	0	
chr7H_part2	308318620	0	0	1	0	0	0	0	0	
chr7H_part2	308318621	0	0	1	0	0	0	0	0	
chr7H_part2	308318622	0	0	1	0	0	0	0	0	
chr7H_part2	308318623	0	0	1	0	0	0	0	0	
chr7H_part2	308318624	0	0	1	0	0	0	0	0	
chr7H_part2	308318625	0	0	1	0	0	0	0	0	
chr7H_part2	308318626	0	0	1	0	0	0	0	0	
chr7H_part2	308318627	0	0	1	0	0	0	0	0	
chr7H_part2	308318628	0	0	1	0	0	0	0	0	
chr7H_part2	308318629	0	0	1	0	0	0	0	0	
chr7H_part2	308318630	0	0	1	0	0	0	0	0	
chr7H_part2	308318631	0	0	1	0	0	0	0	0	
chr7H_part2	308318632	0	0	1	0	0	0	0	0	
chr7H_part2	308318716	0	0	0	0	0	0	0	1	
chr7H_part2	308318717	0	0	0	0	0	0	0	1	
chr7H_part2	308318718	0	0	0	0	0	0	0	1	
chr7H_part2	308318719	0	0	0	0	0	0	0	1	
chr7H_part2	308318720	0	0	0	0	0	0	0	1	
chr7H_part2	308318721	0	0	0	0	0	0	0	1	
chr7H_part2	308318722	0	0	0	0	0	0	0	1	
chr7H_part2	308318723	0	0	0	0	0	0	0	1	
chr7H_part2	308318724	0	0	0	0	0	0	0	1	
chr7H_part2	308318725	0	0	0	0	0	0	0	1	
chr7H_part2	308318726	0	0	0	0	0	0	0	1	
chr7H_part2	308318727	0	0	0	0	0	0	0	1	
chr7H_part2	308318728	0	0	0	0	0	0	0	1	
chr7H_part2	308318729	0	0	0	0	0	0	0	1	
chr7H_part2	308318730	0	0	0	0	0	0	0	1	
chr7H_part2	308318731	0	0	0	0	0	0	0	1	
chr7H_part2	308318732	0	0	0	0	0	0	0	1	
chr7H_part2	308318733	0	0	0	0	0	0	0	1	
chr7H_part2	308318734	0	0	0	0	0	0	0	1	
chr7H_part2	308318735	0	0	0	0	0	0	0	1	
chr7H_part2	308318736	0	0	0	0	0	0	0	1	
chr7H_part2	308318737	0	0	0	0	0	0	0	1	
chr7H_part2	308318738	0	0	0	0	0	0	0	1	
chr7H_part2	308319002	0	0	0	0	0	1	0	0	
chr7H_part2	308319003	0	0	0	0	0	1	0	0	
chr7H_part2	308319004	0	0	0	0	0	1	0	0	
chr7H_part2	308319005	0	0	0	0	0	1	0	0	
chr7H_part2	308319006	0	0	0	0	0	1	0	0	
chr7H_part2	308319007	0	0	0	0	0	1	0	0	
chr7H_part2	308319008	0	0	0	0	0	1	0	0	
chr7H_part2	308319009	0	0	0	0	0	1	0	0	
chr7H_part2	308319010	0	0	0	0	0	1	0	0	
chr7H_part2	308319011	0	0	0	0	0	1	0	0	
chr7H_part2	308319012	0	0	0	0	0	1	0	0	
chr7H_part2	308319013	0	0	0	0	0	1	0	0	
chr7H_part2	308319014	0	0	0	0	0	1	0	0	
chr7H_part2	308319015	0	0	0	0	0	1	0	0	
chr7H_part2	308319016	0	0	0	0	0	1	0	0	
chr7H_part2	308319017	0	0	0	0	0	1	0	0	
chr7H_part2	308319018	0	0	0	0	0	1	0	0	
chr7H_part2	308319019	0	0	0	0	0	1	0	0	
chr7H_part2	308319020	0	0	0	0	0	1	0	0	
chr7H_part2	308319021	0	0	0	0	0	1	0	0	
chr7H_part2	308319022	0	0	0	0	0	1	0	0	
chr7H_part2	308319023	0	0	0	0	0	1	0	0	
chr7H_part2	308319024	0	0	0	0	0	1	0	0	
chr7H_part2	308319025	0	0	0	0	0	1	0	0	
chr7H_part2	308319026	0	0	0	0	0	1	0	0	
chr7H_part2	308319027	0	0	0	0	0	1	0	0	
chr7H_part2	308319028	0	0	0	0	0	1	0	0	
chr7H_part2	308319029	0	0	0	0	0	1	0	0	
chr7H_part2	308319030	0	0	0	0	0	1	0	0	
chr7H_part2	308319031	0	0	0	0	0	1	0	0	
chr7H_part2	308319032	0	0	0	0	0	1	0	0	
chr7H_part2	308319033	0	0	0	0	0	1	0	0	
chr7H_part2	308319034	0	0	0	0	0	1	0	0	
chr7H_part2	308324653	0	1	0	0	0	0	0	0	
chr7H_part2	308324654	0	1	0	0	0	0	0	0	
chr7H_part2	308324655	0	1	0	0	0	0	0	0	
chr7H_part2	308324656	0	1	0	0	0	0	0	0	
chr7H_part2	308324657	0	1	0	0	0	0	0	0	
chr7H_part2	308324658	0	1	0	0	0	0	0	0	
chr7H_part2	308324659	0	1	0	0	0	0	0	0	
chr7H_part2	308324660	0	1	0	0	0	0	0	0	
chr7H_part2	308324661	0	1	0	0	0	0	0	0	
chr7H_part2	308324662	0	1	0	0	0	0	0	0	
chr7H_part2	308324663	0	1	0	0	0	0	0	0	
chr7H_part2	308324664	0	1	0	0	0	0	0	0	
chr7H_part2	308324665	0	1	0	0	0	0	0	0	
chr7H_part2	308324666	0	1	0	0	0	0	0	0	
chr7H_part2	308324667	0	1	0	0	0	0	0	0	
chr7H_part2	308324668	0	1	0	0	0	0	0	0	
chr7H_part2	308324669	0	1	0	0	0	0	0	0	
chr7H_part2	308324670	0	1	0	0	0	0	0	0	
chr7H_part2	308325516	0	0	0	0	0	0	0	1	
chr7H_part2	308325517	0	0	0	0	0	0	0	1	
chr7H_part2	308325518	0	0	0	0	0	0	0	1	
chr7H_part2	308325519	0	0	0	0	0	0	0	1	
chr7H_part2	308325520	0	0	0	0	0	0	0	1	
chr7H_part2	308325521	0	0	0	0	0	0	0	1	
chr7H_part2	308325522	0	0	0	0	0	0	0	1	
chr7H_part2	308325523	0	0	0	0	0	0	0	1	
chr7H_part2	308325524	0	0	0	0	0	0	0	1	
chr7H_part2	308325525	0	0	0	0	0	0	0	1	
chr7H_part2	308325526	0	0	0	0	0	0	0	1	
chr7H_part2	308325527	0	0	0	0	0	0	0	1	
chr7H_part2	308325528	0	0	0	0	0	0	0	1	
chr7H_part2	308325529	0	0	0	0	0	0	0	1	
chr7H_part2	308325530	0	0	0	0	0	0	0	1	
chr7H_part2	308325531	0	0	0	0	0	0	0	1	
chr7H_part2	308325532	0	0	0	0	0	0	0	1	
chr7H_part2	308325533	0	0	0	0	0	0	0	1	
chr7H_part2	308325534	0	0	0	0	0	0	0	1	
chr7H_part2	308325535	0	0	0	0	0	0	0	1	
chr7H_part2	308325536	0	0	0	0	0	0	0	1	
chr7H_part2	308325537	0	0	0	0	0	0	0	1	
chr7H_part2	308325538	0	0	0	0	0	0	0	1	
chr7H_part2	308325539	0	0	0	0	0	0	0	1	
chr7H_part2	308325540	0	0	0	0	0	0	0	1	
chr7H_part2	308325559	0	0	0	0	0	0	0	1	
chr7H_part2	308325583	1	0	0	0	0	0	0	0	
chr7H_part2	308325584	1	0	0	0	0	0	0	0	
chr7H_part2	308325585	1	0	0	0	0	0	0	0	
chr7H_part2	308326457	0	0	0	1	0	0	0	0	
chr7H_part2	308326458	0	0	0	1	0	0	0	0	
chr7H_part2	308326459	0	0	0	1	0	0	0	0	
chr7H_part2	308326460	0	0	0	1	0	0	0	0	
chr7H_part2	308326461	0	0	0	1	0	0	0	0	
chr7H_part2	308326462	0	0	0	1	0	0	0	0	
chr7H_part2	308326463	0	0	0	1	0	0	0	0	
chr7H_part2	308326464	0	0	0	1	0	0	0	0	
chr7H_part2	308326465	0	0	0	1	0	0	0	0	
chr7H_part2	308326466	0	0	0	1	0	0	0	0	
chr7H_part2	308326467	0	0	0	1	0	0	0	0	
chr7H_part2	308326468	0	0	0	1	0	0	0	0	
chr7H_part2	308326469	0	0	0	1	0	0	0	0	
chr7H_part2	308326470	0	0	0	1	0	0	0	0	
chr7H_part2	308326471	0	0	0	1	0	0	0	0	
chr7H_part2	308326472	0	0	0	1	0	0	0	0	
chr7H_part2	308326473	0	0	0	1	0	0	0	0	
chr7H_part2	308326474	0	0	0	1	0	0	0	0	
chr7H_part2	308326475	0	0	0	1	0	0	0	0	
chr7H_part2	308326476	0	0	0	1	0	0	0	0	
chr7H_part2	308326477	0	0	0	1	0	0	0	0	
chr7H_part2	308326478	0	0	0	1	0	0	0	0	
chr7H_part2	308326479	0	0	0	1	0	0	0	0	
chr7H_part2	308326480	0	0	0	1	0	0	0	0	
chr7H_part2	308326481	0	0	0	1	0	0	0	0	
chr7H_part2	308326482	0	0	0	1	0	0	0	0	
chr7H_part2	308326483	0	0	0	1	0	0	0	0	
chr7H_part2	308326484	0	0	0	1	0	0	0	0	
chr7H_part2	308327143	0	0	0	0	0	0	1	0	
chr7H_part2	308327144	0	0	0	0	0	0	1	0	
chr7H_part2	308327145	0	0	0	0	0	0	1	0	
chr7H_part2	308327146	0	0	0	0	0	0	1	0	
chr7H_part2	308327147	0	0	0	0	0	0	1	0	
chr7H_part2	308327148	0	0	0	0	0	0	1	0	
chr7H_part2	308327149	0	0	0	0	0	0	1	0	
chr7H_part2	308327150	0	0	0	0	0	0	1	0	
chr7H_part2	308327151	0	0	0	0	0	0	1	0	
chr7H_part2	308327152	0	0	0	0	0	0	1	0	
chr7H_part2	308327153	0	0	0	0	0	0	1	0	
chr7H_part2	308327154	0	0	0	0	0	0	1	0	
chr7H_part2	308327155	0	0	0	0	0	0	1	0	
chr7H_part2	308327156	0	0	0	0	0	0	1	0	
chr7H_part2	308329184	0	0	0	0	0	1	0	0	
chr7H_part2	308329185	0	0	0	0	0	1	0	0	
chr7H_part2	308329186	0	0	0	0	0	1	0	0	
chr7H_part2	308329187	0	0	0	0	0	1	0	0	
chr7H_part2	308329188	0	0	0	0	0	1	0	0	
chr7H_part2	308329211	0	0	0	0	0	1	0	0	
chr7H_part2	308329212	0	0	0	0	0	1	0	0	
chr7H_part2	308329213	0	0	0	0	0	1	0	0	
chr7H_part2	308329214	0	0	0	0	0	1	0	0	
chr7H_part2	308329215	0	0	0	0	0	1	0	0	
chr7H_part2	308329216	0	0	0	0	0	1	0	0	
chr7H_part2	308329217	0	0	0	0	0	1	0	0	
chr7H_part2	308329218	0	0	0	0	0	1	0	0	
chr7H_part2	308329219	0	0	0	0	0	1	0	0	
chr7H_part2	308329220	0	0	0	0	0	1	0	0	
chr7H_part2	308329221	0	0	0	0	0	1	0	0	
chr7H_part2	308329222	0	0	0	0	0	1	0	0	
chr7H_part2	308329223	0	0	0	0	0	1	0	0	
chr7H_part2	308329224	0	0	0	0	0	1	0	0	
chr7H_part2	308329225	0	0	0	0	0	1	0	0	
chr7H_part2	308329226	0	0	0	0	0	1	0	0	
chr7H_part2	308329227	0	0	0	0	0	1	0	0	
chr7H_part2	308329228	0	0	0	0	0	1	0	0	
chr7H_part2	308329229	0	0	0	0	0	1	0	0	
chr7H_part2	308329230	0	0	0	0	0	1	0	0	
chr7H_part2	308329231	0	0	0	0	0	1	0	0	
chr7H_part2	308329232	0	0	0	0	0	1	0	0	
chr7H_part2	308329233	0	0	0	0	0	1	0	0	
chr7H_part2	308329234	0	0	0	0	0	1	0	0	
chr7H_part2	308329237	0	0	0	0	0	1	0	0	
chr7H_part2	308329969	0	1	0	0	0	0	0	0	
chr7H_part2	308329970	0	1	0	0	0	0	0	0	
chr7H_part2	308329971	0	1	0	0	0	0	0	0	
chr7H_part2	308329972	0	1	0	0	0	0	0	0	
chr7H_part2	308329973	0	1	0	0	0	0	0	0	
chr7H_part2	308329974	0	1	0	0	0	0	0	0	
chr7H_part2	308329975	0	1	0	0	0	0	0	0	
chr7H_part2	308329976	0	1	0	0	0	0	0	0	
chr7H_part2	308329977	0	1	0	0	0	0	0	0	
chr7H_part2	308330033	0	1	0	0	0	0	0	0	
chr7H_part2	308330034	0	1	0	0	0	0	0	0	
chr7H_part2	308330035	0	1	0	0	0	0	0	0	
chr7H_part2	308330036	0	1	0	0	0	0	0	0	
chr7H_part2	308330037	0	1	0	0	0	0	0	0	
chr7H_part2	308330038	0	1	0	0	0	0	0	0	
chr7H_part2	308330039	0	1	0	0	0	0	0	0	
chr7H_part2	308330040	0	1	0	0	0	0	0	0	
chr7H_part2	308330041	0	1	0	0	0	0	0	0	
chr7H_part2	308330042	0	1	0	0	0	0	0	0	
chr7H_part2	308330043	0	1	0	0	0	0	0	0	
chr7H_part2	308330044	0	1	0	0	0	0	0	0	
chr7H_part2	308330045	0	1	0	0	0	0	0	0	
chr7H_part2	308330046	0	1	0	0	0	0	0	0	
chr7H_part2	308330047	0	1	0	0	0	0	0	0	
chr7H_part2	308330048	0	1	0	0	0	0	0	0	
chr7H_part2	308330049	0	1	0	0	0	0	0	0	
chr7H_part2	308330050	0	1	0	0	0	0	0	0	
chr7H_part2	308330051	0	1	0	0	0	0	0	0	
chr7H_part2	308330052	0	1	0	0	0	0	0	0	
chr7H_part2	308330053	0	1	0	0	0	0	0	0	
chr7H_part2	308330054	0	1	0	0	0	0	0	0	
chr7H_part2	308330055	0	1	0	0	0	0	0	0	
chr7H_part2	308330056	0	1	0	0	0	0	0	0	
chr7H_part2	308330057	0	1	0	0	0	0	0	0	
chr7H_part2	308330058	0	1	0	0	0	0	0	0	
chr7H_part2	308330059	0	1	0	0	0	0	0	0	
chr7H_part2	308330060	0	1	0	0	0	0	0	0	
chr7H_part2	308330061	0	1	0	0	0	0	0	0	
chr7H_part2	308330062	0	1	0	0	0	0	0	0	
chr7H_part2	308330063	0	1	0	0	0	0	0	0	
chr7H_part2	308330064	0	1	0	0	0	0	0	0	
chr7H_part2	308330065	0	1	0	0	0	0	0	0	
chr7H_part2	308330066	0	1	0	0	0	0	0	0	
chr7H_part2	308330067	0	1	0	0	0	0	0	0	
chr7H_part2	308330068	0	1	0	0	0	0	0	0	
chr7H_part2	308330069	0	1	0	0	0	0	0	0	
chr7H_part2	308330070	0	1	0	0	0	0	0	0	
chr7H_part2	308330071	0	1	0	0	0	0	0	0	
chr7H_part2	308330072	0	1	0	0	0	0	0	0	
chr7H_part2	308330073	0	1	0	0	0	0	0	0	
chr7H_part2	308332889	0	1	0	0	0	0	0	0	
chr7H_part2	308332890	0	1	0	0	0	0	0	0	
chr7H_part2	308332891	0	1	0	0	0	0	0	0	
chr7H_part2	308332892	0	1	0	0	0	0	0	0	
chr7H_part2	308332893	0	1	0	0	0	0	0	1	
chr7H_part2	308332894	1	1	0	0	0	0	0	1	
chr7H_part2	308332895	1	1	0	0	0	0	0	1	
chr7H_part2	308332896	1	1	0	0	0	0	0	1	
chr7H_part2	308332897	1	1	0	0	0	0	0	1	
chr7H_part2	308332898	1	1	0	0	0	0	1	1	
chr7H_part2	308332899	1	1	0	0	0	0	1	1	
chr7H_part2	308332900	1	1	0	0	1	0	1	1	
chr7H_part2	308332901	1	1	0	0	1	0	1	1	
chr7H_part2	308332902	1	1	0	0	1	0	1	1	
chr7H_part2	308332903	1	1	0	0	1	0	1	1	
chr7H_part2	308332904	1	1	0	0	1	0	1	1	
chr7H_part2	308332905	1	1	0	0	1	0	1	1	
chr7H_part2	308332906	1	1	0	0	1	0	1	1	
chr7H_part2	308332907	1	1	0	0	1	0	1	1	
chr7H_part2	308332908	1	1	0	0	1	0	1	1	
chr7H_part2	308332909	1	1	0	0	1	0	1	1	
chr7H_part2	308332910	1	1	0	0	1	0	1	1	
chr7H_part2	308332911	1	1	0	0	1	0	1	1	
chr7H_part2	308332912	1	1	0	0	1	1	1	1	
chr7H_part2	308332913	1	1	0	0	1	1	1	1	
chr7H_part2	308332914	1	1	0	0	0	1	1	1	
chr7H_part2	308332915	1	1	0	0	1	1	1	1	
chr7H_part2	308332916	1	1	0	0	1	1	1	1	
chr7H_part2	308332917	1	1	0	0	1	1	1	1	
chr7H_part2	308332918	1	1	0	0	1	1	1	1	
chr7H_part2	308332919	1	1	0	0	1	1	1	1	
chr7H_part2	308332920	1	1	0	0	1	1	1	1	
chr7H_part2	308332921	1	1	0	0	1	1	1	1	
chr7H_part2	308332922	1	1	0	0	1	1	1	1	
chr7H_part2	308332923	1	1	0	0	1	1	1	1	
chr7H_part2	308332924	1	1	0	0	1	1	1	1	
chr7H_part2	308332925	1	1	0	0	1	1	1	1	
chr7H_part2	308332926	1	1	0	0	1	1	1	1	
chr7H_part2	308332927	1	1	0	1	1	1	1	1	
chr7H_part2	308332928	1	1	0	1	1	1	1	1	
chr7H_part2	308332929	1	1	0	1	1	1	1	1	
chr7H_part2	308332930	1	1	0	1	1	1	1	1	
chr7H_part2	308332931	1	1	0	1	1	1	1	1	
chr7H_part2	308332932	1	1	0	1	1	1	1	1	
chr7H_part2	308332933	1	1	1	1	1	1	1	1	
chr7H_part2	308332934	1	1	1	1	1	1	1	1	
chr7H_part2	308332935	1	1	1	1	1	1	1	1	
chr7H_part2	308332936	1	1	1	1	1	1	1	1	
chr7H_part2	308332937	1	0	1	1	1	1	0	1	
chr7H_part2	308332938	1	0	1	1	1	1	0	1	
chr7H_part2	308332939	0	0	1	0	0	0	0	0	
chr7H_part2	308332940	0	0	1	0	0	0	0	0	
chr7H_part2	308332941	0	0	1	0	0	0	0	0	
chr7H_part2	308332942	0	0	1	0	0	0	0	0	
chr7H_part2	308332943	0	0	1	0	0	0	0	0	
chr7H_part2	308332944	0	0	1	0	0	0	0	0	
chr7H_part2	308332945	0	0	1	0	0	0	0	0	
chr7H_part2	308332946	0	0	1	0	0	0	0	0	
chr7H_part2	308332947	0	0	1	0	0	0	0	0	
chr7H_part2	308346105	0	0	0	1	0	0	0	0	
chr7H_part2	308346106	0	0	0	1	0	0	0	0	
chr7H_part2	308349778	0	0	0	0	1	0	0	0	
chr7H_part2	308349779	0	0	0	0	1	0	0	0	
chr7H_part2	308349780	0	0	0	0	1	0	0	0	
chr7H_part2	308349781	0	0	0	0	1	0	0	0	
chr7H_part2	308349782	0	0	0	0	1	0	0	0	
chr7H_part2	308349783	0	0	0	0	1	0	0	0	
chr7H_part2	308349784	0	0	0	0	1	0	0	0	
chr7H_part2	308349785	0	0	0	0	1	0	0	0	
chr7H_part2	308349786	0	0	0	0	1	0	0	0	
chr7H_part2	308349787	0	0	0	0	1	0	0	0	
chr7H_part2	308349788	0	0	0	0	1	0	0	0	
chr7H_part2	308349789	0	0	0	0	1	0	0	0	
chr7H_part2	308349790	0	0	0	0	1	0	0	0	
chr7H_part2	308349791	0	0	0	0	1	0	0	0	
chr7H_part2	308349792	0	0	0	0	1	0	0	0	
chr7H_part2	308349793	0	0	0	0	1	0	0	0	
chr7H_part2	308349794	0	0	0	0	1	0	0	0	
chr7H_part2	308349795	0	0	0	0	1	0	0	0	
chr7H_part2	308349796	0	0	0	0	1	0	0	0	
chr7H_part2	308349797	0	0	0	0	1	0	0	0	
chr7H_part2	308349798	0	0	0	0	1	0	0	0	
chr7H_part2	308349799	0	0	0	0	1	0	0	0	
chr7H_part2	308349985	0	1	0	0	0	0	0	0	
chr7H_part2	308349986	0	1	0	0	0	0	0	0	
chr7H_part2	308349987	0	1	0	0	0	0	0	0	
chr7H_part2	308349988	0	1	0	0	0	0	0	0	
chr7H_part2	308349989	0	1	0	0	0	0	0	0	
chr7H_part2	308349990	0	1	0	0	0	0	0	0	
chr7H_part2	308349991	0	1	0	0	0	0	0	0	
chr7H_part2	308349992	0	1	0	0	0	0	0	0	
chr7H_part2	308349993	0	1	0	0	0	0	0	0	
chr7H_part2	308349994	0	1	0	0	0	0	0	0	
chr7H_part2	308349995	0	1	0	0	0	0	0	0	
chr7H_part2	308349996	0	1	0	0	0	0	0	0	
chr7H_part2	308349997	0	1	0	0	0	0	0	0	
chr7H_part2	308349998	0	1	0	0	0	0	0	0	
chr7H_part2	308349999	0	1	0	0	0	0	0	0	
chr7H_part2	308350000	0	1	0	0	0	0	0	0	
chr7H_part2	308350001	0	1	0	0	0	0	0	0	
chr7H_part2	308350002	0	1	0	0	0	0	0	0	
chr7H_part2	308350003	0	1	0	0	0	0	0	0	
chr7H_part2	308350004	0	1	0	0	0	0	0	0	
chr7H_part2	308350005	0	1	0	0	0	0	0	0	
chr7H_part2	308350006	0	1	0	0	0	0	0	0	
chr7H_part2	308350007	0	1	0	0	0	0	0	0	
chr7H_part2	308350008	0	1	0	0	0	0	0	0	
chr7H_part2	308350009	0	1	0	0	0	0	0	0	
chr7H_part2	308352916	0	0	1	0	0	0	0	0	
chr7H_part2	308352917	0	0	1	0	0	0	0	0	
chr7H_part2	308352918	0	0	1	0	0	0	0	0	
chr7H_part2	308352919	0	0	1	0	0	0	0	0	
chr7H_part2	308352920	0	0	1	0	0	0	0	0	
chr7H_part2	308352921	0	0	1	0	0	0	0	0	
chr7H_part2	308353443	0	0	1	0	0	0	0	0	
chr7H_part2	308353444	0	0	1	0	0	0	0	0	
chr7H_part2	308353445	0	0	1	0	0	0	0	0	
chr7H_part2	308353450	0	0	1	0	0	0	0	0	
chr7H_part2	308353451	0	0	1	0	0	0	0	0	
chr7H_part2	308353452	0	0	1	0	0	0	0	0	
chr7H_part2	308353453	0	0	1	0	0	0	0	0	
chr7H_part2	308353454	0	0	1	0	0	0	0	0	
chr7H_part2	308353455	0	0	1	0	0	0	0	0	
chr7H_part2	308353456	0	0	1	0	0	0	0	0	
chr7H_part2	308353457	0	0	1	0	0	0	0	0	
chr7H_part2	308353458	0	0	1	0	0	0	0	0	
chr7H_part2	308353459	0	0	1	0	0	0	0	0	
chr7H_part2	308354672	0	0	1	0	0	0	0	0	
chr7H_part2	308354673	0	0	1	0	0	0	0	0	
chr7H_part2	308354674	0	0	1	0	0	0	0	0	
chr7H_part2	308354675	0	0	1	0	0	0	0	0	
chr7H_part2	308354676	0	0	1	0	0	0	0	0	
chr7H_part2	308354677	0	0	1	0	0	0	0	0	
chr7H_part2	308354678	0	0	1	0	0	0	0	0	
chr7H_part2	308354679	0	0	1	0	0	0	0	0	
chr7H_part2	308354680	0	0	1	0	0	0	0	0	
chr7H_part2	308354681	0	0	1	0	0	0	0	0	
chr7H_part2	308354682	0	0	1	0	0	0	0	0	
chr7H_part2	308354683	0	0	1	0	0	0	0	0	
chr7H_part2	308354684	0	0	1	0	0	0	0	0	
chr7H_part2	308354685	0	0	1	0	0	0	0	0	
chr7H_part2	308354686	0	0	1	0	0	0	0	0	
chr7H_part2	308354687	0	0	1	0	0	0	0	0	
chr7H_part2	308354688	0	0	1	0	0	0	0	0	
chr7H_part2	308354689	0	0	1	0	0	0	0	0	
chr7H_part2	308354690	0	0	1	0	0	0	0	0	
chr7H_part2	308354691	0	0	1	0	0	0	0	0	
chr7H_part2	308354692	0	0	1	0	0	0	0	0	
chr7H_part2	308354693	0	0	1	0	0	0	0	0	
chr7H_part2	308354694	0	0	1	0	0	0	0	0	
chr7H_part2	308354695	0	0	1	0	0	0	0	0	
chr7H_part2	308354696	0	0	1	0	0	0	0	0	
chr7H_part2	308354697	0	0	1	0	0	0	0	0	
chr7H_part2	308354698	0	0	1	0	0	0	0	0	
chr7H_part2	308354699	0	0	1	0	0	0	0	0	
chr7H_part2	308354700	0	0	1	0	0	0	0	0	
chr7H_part2	308354701	0	0	1	0	0	0	0	0	
chr7H_part2	308354702	0	0	1	0	0	0	0	0	
chr7H_part2	308354703	0	0	1	0	0	0	0	0	
chr7H_part2	308354704	0	0	1	0	0	0	0	0	
chr7H_part2	308354705	0	0	1	0	0	0	0	0	
chr7H_part2	308354706	0	1	1	0	0	0	0	0	
chr7H_part2	308354707	0	1	1	0	0	0	0	0	
chr7H_part2	308354708	0	1	1	0	0	0	0	0	
chr7H_part2	308354709	0	1	1	0	0	0	0	0	
chr7H_part2	308354710	0	1	1	0	0	0	0	0	
chr7H_part2	308354711	0	1	1	0	0	0	0	0	
chr7H_part2	308354712	0	1	1	0	0	0	0	0	
chr7H_part2	308354713	0	1	1	0	0	0	0	0	
chr7H_part2	308354714	0	1	1	0	0	0	0	0	
chr7H_part2	308354715	0	1	1	0	0	0	0	0	
chr7H_part2	308354716	0	1	1	0	0	0	0	0	
chr7H_part2	308354717	0	1	1	0	0	0	0	0	
chr7H_part2	308354718	0	1	1	0	0	0	0	0	
chr7H_part2	308354719	0	1	1	0	0	0	0	0	
chr7H_part2	308354720	0	1	1	0	0	0	0	0	
chr7H_part2	308354721	0	1	1	0	0	0	0	0	
chr7H_part2	308354722	0	1	1	0	0	0	0	0	
chr7H_part2	308354723	0	1	1	0	0	0	0	0	
chr7H_part2	308354724	0	1	1	0	0	0	0	0	
chr7H_part2	308354725	0	1	1	0	0	0	0	0	
chr7H_part2	308354726	0	1	1	0	0	0	0	0	
chr7H_part2	308354727	0	1	1	1	0	0	0	0	
chr7H_part2	308354728	0	1	1	1	0	0	0	0	
chr7H_part2	308354729	0	1	1	1	0	0	0	0	
chr7H_part2	308354730	0	1	1	1	0	0	0	0	
chr7H_part2	308354731	0	1	1	1	0	0	0	0	
chr7H_part2	308354732	0	1	1	1	0	0	0	0	
chr7H_part2	308354733	0	1	1	1	0	0	0	0	
chr7H_part2	308354734	0	1	1	0	0	0	0	0	
chr7H_part2	308354735	0	1	1	0	0	0	0	0	
chr7H_part2	308354736	0	1	1	0	0	0	0	0	
chr7H_part2	308354737	0	1	1	0	0	0	0	0	
chr7H_part2	308354738	0	1	1	0	0	0	0	0	
chr7H_part2	308354739	0	1	1	0	0	0	0	0	
chr7H_part2	308354740	0	1	1	0	0	0	0	0	
chr7H_part2	308354741	0	1	1	0	0	0	0	0	
chr7H_part2	308354742	0	1	1	0	0	0	0	0	
chr7H_part2	308354743	0	1	1	0	0	0	0	0	
